order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
0d1f22e9-a301-4516-afea-1978179d6fcb,778861,Kelly Ross,40,conga,Musical Instruments,Credit,7,127.48,2018-09-11 18:49,Bermuda,Port Nathan7,www.alibaba.com/Cross-group local policy/,63661,Y,card declined
e75f05fe-ae39-4111-b057-228b100d77af,667826,Joel Pierce,126,Whiteboard Markers,Office Products,Cash,8,121.86,2005-09-30 10:03,Philippines,Jonesmouth2,www.wayfair.com/Synergized 3rdgeneration software/,94949,Y,payment failed
a76bd6c0-cf0d-4c75-b141-0a9667cfd822,905549,Eduardo Tate,153,IWC Pilot’s Watch,Watches,Debit,14,157.52,2017-04-13 03:50,Cape Verde,Masonstad5,www.aliexpress.com/Fundamental well-modulated attitude/,95568,N,payment failed
07c70dd5-a0fa-47fa-99cb-59144a858bb7,770915,Louis Mendez,48,piano,Musical Instruments,Debit,13,167.47,1973-11-12 23:08,Mauritania,Smithberg8,www.shopify.com/Implemented 4thgeneration model/,47295,Y,card declined
7336de6b-5541-4bf0-9745-ab46a45383f8,472940,James Callahan,63,Stapler,Office Products,Debit,15,47.9,2008-10-26 20:44,Mozambique,Waltersberg4,www.wayfair.com/Enterprise-wide maximized capacity/,16978,Y,insufficient funds
3cb41ed9-b272-4db7-9b5e-350bdd5eb1b7,240510,Linda Mckenzie,21,clean slate,Music & DVD,Debit,8,121.27,2002-09-21 05:00,Niue,South Christophertown8,www.shopify.com/Balanced web-enabled concept/,72458,N,insufficient funds
0cc77ac7-d38f-40b4-aced-189019d8cbaf,247836,Stephanie Chavez,12,white plush throw pillow,Home & Garden,Cash,17,189.87,2012-02-13 09:07,Albania,West Bonnie10,www.target.com/Reverse-engineered multi-tasking neural-net/,34866,Y,network timeout
765a462e-340b-4b8b-84ee-2ce22bc4828e,434724,Cynthia Gibson,32,Inception,Video & Blu-ray,Cash,3,153.8,2006-03-23 15:57,Latvia,New Willieberg2,www.microcenter.com/Digitized transitional ability/,76229,N,card declined
4a2b1037-d5f8-4b5c-8e97-b5596cabb965,778700,Sarah Jenkins,32,intense poetry,Fine Art,Cash,12,164.5,1989-08-23 01:49,Trinidad and Tobago,West James7,www.newegg.com/Proactive zero tolerance software/,67430,N,insufficient funds
47eee4d2-cafe-4c98-abaa-75e11192762f,976883,Megan Carlson,28,demons,Music & DVD,Credit,5,30.69,1988-01-23 23:46,Vietnam,East Autumn5,www.flipkart.com/Up-sized radical system engine/,75134,Y,payment failed
e5b0c3a4-0f7b-405b-b010-bf8731b06f32,190060,Rebecca Powell,192,Guardians of the Galaxy,Video & Blu-ray,Credit,16,157.79,2010-10-19 13:56,New Caledonia,North Susan4,www.shopify.com/Automated zero tolerance service-desk/,25475,N,payment failed
0e9358ee-4f5c-4d11-a2c3-934de6e48829,420720,Clifford Clark,40,Cooler,Outdoors,Debit,8,90.23,2015-08-18 03:55,Nicaragua,East Haroldstad5,www.alibaba.com/Optional modular website/,63382,Y,network timeout
17450e09-139a-4041-a552-8d19e8e2f3f0,171511,Justin Mendez,10,Moby-Dick,Books,Cash,7,119.27,2003-04-24 18:08,Malawi,Port Sharonhaven6,www.newegg.com/User-friendly non-volatile help-desk/,84803,Y,card declined
5b2dab4a-df06-47c8-b3e0-b29d2907247d,578358,Jamie Sanchez,180,Apex Legends,Video Games,Credit,3,9.82,1994-11-15 08:59,Bulgaria,Port Wayne1,www.zappos.com/Adaptive human-resource utilization/,63295,Y,payment failed
3f626afd-9835-45fe-8722-028562cc6b7b,968972,Melissa Ortiz,24,drums,Musical Instruments,Cash,3,197.0,1980-09-17 02:11,Croatia,Adkinston1,www.walmart.com/Organized web-enabled protocol/,84141,N,insufficient funds
0d044efc-f847-4984-b3a4-7d492c08b0b5,599878,Heather Cruz,110,Fishing Rod,Outdoors,Credit,19,67.43,1987-04-09 22:34,Switzerland,Jamesberg6,www.zappos.com/Stand-alone client-driven Graphic Interface/,15465,Y,payment failed
d9325e00-10c0-4b5e-ad0a-fb6f1393006f,883446,Melissa Jones,60,planter pots,Home & Garden,Cash,18,90.4,2023-10-07 23:02,Fiji,Novakview1,www.alibaba.com/Enhanced client-driven workforce/,93059,Y,payment failed
0c23a363-cdf5-4711-ace7-97492a65aac0,124110,Justin Kim,21,clean slate,Music & DVD,Cash,17,188.76,1979-07-12 05:22,Afghanistan,Garciaport1,www.amazon.com/Cross-platform solution-oriented encoding/,37418,Y,network timeout
9376d241-e426-48c9-912f-e9ab51340cbe,447046,Kyle Levy,84,blackberry seeds,Home & Garden,Debit,15,78.33,1975-01-14 13:23,Ghana,Tiffanyshire9,www.microcenter.com/Multi-lateral object-oriented contingency/,81803,Y,network timeout
9b1384bc-7ce2-4b47-b636-a3944d0cf4de,507505,Samuel Hodge,153,IWC Pilot’s Watch,Watches,Credit,16,186.82,2006-08-11 02:15,Greenland,East Marisa2,www.rakuten.com/Profit-focused intermediate collaboration/,33629,Y,network timeout
5f9d6a1d-4c25-443f-8c99-153b1ca78b1f,767849,Jennifer Kennedy,34,Omega Seamaster,Watches,Debit,2,76.51,2016-03-04 15:46,Svalbard & Jan Mayen Islands,North Amandaborough2,www.shopify.com/Object-based systemic conglomeration/,16192,Y,payment failed
9feebeeb-d5ff-4caf-b072-8c9e7d0f80ed,711472,Derek Jensen,136,Omega Speedmaster Professional,Watches,Debit,3,131.3,2000-09-22 22:12,Paraguay,East Patriciahaven9,www.microcenter.com/De-engineered optimal hub/,89820,Y,payment failed
ff8fabb6-d30a-4ba7-9bfa-61d95aff3d97,340697,Joel Combs,10,magnesium,Health & Personal Care,Debit,1,164.5,1977-12-12 16:51,Taiwan,East Christopher2,www.rakuten.com/Robust high-level intranet/,20453,N,payment failed
0459e5dc-f44f-4220-bc41-6149f8144246,364517,Mrs. Sarah Adams,26,Basketball,Sports,Credit,17,165.21,1991-04-13 19:24,Turkey,South Stephen2,www.aliexpress.com/Streamlined client-server projection/,29776,N,card declined
25c145aa-9837-4d88-ab12-a2129e5ae78b,812979,Holly Navarro,140,Golf Glove,Toys & Games,Debit,3,38.54,2008-02-27 12:44,Malta,Smithberg2,www.overstock.com/Devolved next generation infrastructure/,55055,N,payment failed
98abc4eb-6fcc-42a2-ba17-5b299b53f463,817650,Michael Fisher,60,Android,Software,Cash,15,109.1,1994-09-07 01:20,Finland,Ramirezburgh2,www.zappos.com/Digitized interactive secured line/,25143,N,insufficient funds
6e917957-7ebf-47d7-96e5-368e929071ce,225260,David Cook,40,Cooler,Outdoors,Cash,10,77.59,1982-01-08 18:31,Saint Kitts and Nevis,Davidville3,www.newegg.com/Total holistic initiative/,72305,Y,payment failed
f9790d2a-2df6-47de-9ead-34be366d9aa9,271915,Gary Waters,66,soil,Home & Garden,Cash,14,177.69,2000-10-23 00:38,Lao People's Democratic Republic,Josephport2,www.overstock.com/Pre-emptive dedicated open architecture/,57885,N,insufficient funds
d4129598-bf68-4de4-9627-8b1c26bdc9f6,610052,Angelica Lee,24,macOS Ventura,Software,Credit,9,132.42,2018-12-19 10:24,Guadeloupe,East Michaelchester5,www.walmart.com/Managed next generation paradigm/,86445,Y,insufficient funds
62f2ea5e-7718-4245-a583-b1e2448f8c60,523130,Joe Warren,187,Pet Nail Clippers,Pet Supplies,Cash,19,113.15,1981-09-03 23:29,Azerbaijan,North Tina9,www.alibaba.com/Vision-oriented multi-state contingency/,80794,Y,payment failed
688485cb-50a4-4e42-8d18-dad7691de9a3,325892,Rachel Howard,180,Apex Legends,Video Games,Credit,7,61.76,1975-06-14 01:34,Congo,New Bobby8,www.bestbuy.com/Horizontal high-level algorithm/,94382,N,payment failed
05b852ee-ef36-4872-b3b7-a1953e0fca91,622793,Joseph Valenzuela,25,advil,Health & Personal Care,Credit,8,100.43,1976-11-10 08:34,United Arab Emirates,Thompsonside1,www.aliexpress.com/Automated bandwidth-monitored installation/,38906,N,card declined
41c36e29-0241-4401-962a-7906795e96d2,520001,Michael Larson,12,Pride and Prejudice,Books,Credit,6,24.82,2017-11-18 01:30,Equatorial Guinea,Parkburgh8,www.alibaba.com/Open-architected local system engine/,15208,Y,network timeout
a775770f-db16-4e74-a9d0-b6081d250132,608234,Eric Graves,34,Omega Seamaster,Watches,Credit,17,54.22,1979-10-08 10:23,Kiribati,South Sara7,www.ebay.com/Re-contextualized multimedia synergy/,13336,Y,payment failed
01a087f9-3d71-4eb3-ad24-9c9926dd4d89,999296,Kevin Guerrero,119,Longines Master Collection,Watches,Cash,12,99.95,1970-05-27 05:09,Ireland,East Regina1,www.newegg.com/Proactive analyzing ability/,49825,Y,insufficient funds
3e9fd39b-74ce-4f12-8168-68bf2e99f7b9,877099,Ms. Jacqueline Torres,6,oven,Electronics,Cash,14,111.23,2001-02-02 13:52,Serbia,New Timothy,www.wayfair.com,74832,N,card declined
3ad085c6-2a91-4c03-aff1-fef55563fea9,143729,David Robinson,30,toe fungus cream,Health & Personal Care,Cash,12,21.11,2008-04-21 15:28,Rwanda,Courtneyfort,www.zappos.com,38856,N,payment failed
27c52a52-ed36-47dd-a7f0-b133dfc9bb3d,900193,Mary Short,77,Harness,Pet Supplies,Cash,16,193.16,2006-12-17 23:48,Chad,Glendachester,www.microcenter.com,10184,N,card declined
3afe894d-302b-427e-9e87-e452c544757d,968223,Elizabeth Rivera,135,DOOM Eternal,Video Games,Credit,9,43.78,2019-09-04 18:22,Guinea-Bissau,Joshuashire,www.flipkart.com,97091,N,card declined
ed29535e-5976-4cbc-b1ae-21bbeb2e7189,546638,Chad Morgan,30,Grand Theft Auto V,Video Games,Credit,9,128.7,1972-10-16 15:14,Ecuador,Jeffreyhaven,www.bestbuy.com,11428,N,card declined
59316a30-9003-4e2a-9164-a0c4f24e66a6,170146,Anthony Chavez,36,blue fuzzy blanket,Home & Garden,Cash,6,96.32,1990-06-05 06:07,Taiwan,Cardenaston,www.etsy.com,34908,N,payment failed
1bc1e1e8-b2d3-48b9-b1e9-9d8cddc0cb43,498068,Christopher Roberts,126,Golf Tees,Toys & Games,Cash,14,45.89,1988-09-11 01:19,Malawi,North Thomasborough,www.bestbuy.com,93717,Y,payment failed
adf17b29-bf7a-42ee-81a2-afca8d0d2837,886537,Matthew Clarke,5,Concealer,Beauty,Cash,14,101.27,1992-10-12 11:14,Togo,North Dustinburgh,www.zappos.com,96594,N,card declined
6f8be371-aa1e-422e-ba33-c51197851e10,455838,Lindsay Barker MD,180,Apex Legends,Video Games,Credit,7,106.59,1985-03-24 09:14,Saint Helena,Mccoytown,www.rakuten.com,66020,Y,payment failed
7eada4e0-b8fe-4137-a0b1-781765c156a2,245331,Beth Velazquez,180,Map and Compass,Outdoors,Cash,12,3.4,2007-04-17 23:48,Central African Republic,Burkemouth,www.amazon.com,58670,N,card declined
5e3d3e82-16f4-4169-9e3b-1fad367e64ba,278993,Cynthia Goodwin,12,refrigerator,Electronics,Cash,7,77.71,1983-07-24 23:42,France,Jarvisport,www.aliexpress.com,12482,N,insufficient funds
7ef60da6-08d3-49e6-b5ff-c8f6b6d028cb,937724,Patricia Thomas,72,strawberry seeds,Home & Garden,Cash,11,174.37,2010-10-19 04:16,Holy See (Vatican City State),Duncanshire,www.target.com,65187,Y,payment failed
550ee15c-3a6e-4f84-a42e-ffb2f48d0b77,178999,Jaime Shelton,180,Apex Legends,Video Games,Debit,4,66.76,1981-01-09 02:07,Burundi,West Dianeport,www.ebay.com,91343,N,payment failed
0ae150b1-ab8a-4167-891a-587aedb1a0c9,412874,Mark Edwards,9,Paper,Office Products,Debit,7,43.87,1979-01-11 18:59,Moldova,Colehaven,www.microcenter.com,49217,Y,card declined
21763c27-3a43-4dc8-823d-6c11888f6153,998077,Christie Morrison,180,Map and Compass,Outdoors,Credit,19,7.48,1981-03-31 23:46,Tonga,Stevenstad,www.alibaba.com,71083,N,insufficient funds
5695b7d1-3f13-4998-bf7b-66da14feefa0,324762,Christopher Robinson,24,macOS Ventura,Software,Cash,5,30.92,2019-12-06 22:24,Lesotho,Westland,www.newegg.com,59973,Y,payment failed
ae20258e-f192-48cc-bf20-c9ec577d204f,456061,James Singh,121,Pet Carrier,Pet Supplies,Cash,16,111.67,2008-08-05 12:46,Saint Martin,Glennport,www.aliexpress.com,29708,Y,insufficient funds
287f6e39-6446-4804-86c0-f4c4371b59a3,401673,Erin Grant,34,Omega Seamaster,Watches,Debit,20,131.85,2008-02-04 12:59,Martinique,West Georgeberg,www.shopify.com,94160,N,network timeout
a7179c11-9f4f-433e-bc7d-3c154dee76dc,391129,Jacqueline Gonzalez,20,motrin,Health & Personal Care,Debit,1,145.73,2019-03-27 07:27,United Kingdom,East Elizabethchester,www.wayfair.com,13350,N,insufficient funds
c91fe598-e9d0-4218-857b-484c94b38d59,490032,Jason Clarke,32,intense poetry,Fine Art,Debit,19,161.14,1993-04-26 19:41,Palau,New Danielleton,www.microcenter.com,29117,Y,insufficient funds
af10fa50-db8b-4abb-9caf-23b1e1c48b2f,971043,Jared Lindsey,16,The Hobbit,Books,Cash,3,157.3,1996-02-09 02:07,Russian Federation,North Amybury,www.walmart.com,96559,N,card declined
01cab1f5-bd1e-47cc-9a98-0e395dd21bfe,804789,Bradley Mcknight,170,Jaeger-LeCoultre Reverso,Watches,Debit,20,18.94,1992-09-01 23:46,Saint Lucia,Duncanbury,www.target.com,77756,N,insufficient funds
da6ebf73-d088-4868-8d96-2acb475b2870,750683,Beth Hunter,11,Pet Food,Pet Supplies,Credit,17,193.87,2002-01-16 17:29,Cote d'Ivoire,East Bryanport,www.aliexpress.com,89454,Y,payment failed
2d224679-2004-42bc-8a15-2786f316f30f,512312,Theresa Williams,9,toaster,Electronics,Credit,8,169.73,1973-06-12 22:09,France,West Stacyton,www.newegg.com,38479,N,network timeout
b74164d5-d364-41a5-8494-1f26684e4ed1,199750,Andrea Lucero,42,Baseball Glove,Toys & Games,Debit,13,174.7,1978-01-27 12:06,French Guiana,Stevenport,www.microcenter.com,98457,N,insufficient funds
7d7b81b7-b286-4fbb-aaa4-030ec18f10d1,174072,Theresa Harris,72,Staples,Office Products,Cash,20,166.35,2018-05-25 08:46,Wallis and Futuna,Jasonmouth,www.target.com,99385,Y,network timeout
3a6cb607-b569-4f78-85e9-aec2b97b8cfc,525415,Barbara Johnston,176,The Lord of the Rings: The Fellowship of the Ring,Video & Blu-ray,Debit,16,30.17,2015-04-11 22:46,Micronesia,New Alyssaport,www.bestbuy.com,47590,Y,network timeout
bb318237-a854-4d3a-951e-30601915b77d,542702,Michael Campbell,56,Baseball Bat,Toys & Games,Credit,13,181.51,2012-12-30 03:39,Bouvet Island (Bouvetoya),East Justinfurt,www.newegg.com,45142,N,network timeout
f50e2e65-2fb5-435a-8509-a6d19a81a19d,679433,Kristin Perry,24,drums,Musical Instruments,Debit,7,33.71,2015-10-15 20:59,Cameroon,West Troy,www.ebay.com,10220,Y,insufficient funds
5993376c-7db6-4b8f-b122-2a95bee0efe6,829131,Randy Holmes,168,Rangefinder,Toys & Games,Credit,15,46.7,1999-07-10 08:34,Western Sahara,Amyberg,www.amazon.com,33999,Y,card declined
a7364381-a417-4f97-88e2-310df8139dbe,202756,Philip Johnson,15,Hair Conditioner,Beauty,Debit,17,138.92,1978-04-16 04:42,Saint Helena,Kellerland,www.etsy.com,69898,N,card declined
71431f60-6b8b-41f9-8dfc-6fe25a12ad93,382747,Aaron Nichols,126,Golf Tees,Toys & Games,Debit,18,104.72,2021-12-02 12:52,Ukraine,Dunlapfort,www.walmart.com,60699,Y,card declined
17965d1d-2d85-4daf-b439-45cc6358c535,211698,Laura Bauer,51,Patek Philippe Nautilus,Watches,Cash,3,89.5,1983-10-03 01:43,Costa Rica,West Karenside,www.wayfair.com,46591,N,network timeout
2d984018-0098-42e3-bfbd-fb78b599f9de,434881,James Robinson,117,Whiteboard,Office Products,Cash,19,145.48,2022-10-18 09:16,Armenia,Ellisland,www.rakuten.com,18259,Y,insufficient funds
90c0e025-d1ac-4e53-8870-5285351b1ed4,700280,Emily Simpson,35,Shrek,Music & DVD,Debit,10,189.62,1970-05-29 22:54,Paraguay,Jacobhaven,www.rakuten.com,98101,Y,network timeout
2b55d6d4-a239-4dc4-b584-5f03837df379,206974,Lynn Davis,190,Flashlight,Outdoors,Credit,3,13.16,1993-09-27 01:12,Netherlands,Aguilarbury,www.bestbuy.com,22029,Y,insufficient funds
06ced66a-72aa-4a72-8b49-fb434c96f63a,919703,Tyler Barber,210,Sunscreen,Outdoors,Debit,5,11.63,2019-10-11 05:40,Argentina,Port Jeremy,www.flipkart.com,34425,N,network timeout
5d5c0755-f951-468f-ad6d-aa43a07c192e,182359,Michael Paul,176,The Lord of the Rings: The Fellowship of the Ring,Video & Blu-ray,Cash,20,129.76,2020-12-17 22:08,Qatar,West Virginiamouth,www.ebay.com,70372,Y,network timeout
b8bb50ff-8467-4f7e-84e2-009781fca8e6,930950,Teresa Acosta,51,Patek Philippe Nautilus,Watches,Debit,17,158.36,2001-02-10 23:07,Japan,Lake Patrickburgh,www.etsy.com,33133,Y,payment failed
aaae4322-1858-4854-baec-f75621161e70,367474,Monica Ortiz,36,Ubuntu,Software,Cash,7,53.49,1979-04-20 04:27,Lithuania,South Cassidy,www.microcenter.com,54271,N,card declined
f07d4006-eda1-41c9-95a2-067673e23a53,455561,Barbara Jones,17,Rolex Submariner,Watches,Debit,2,139.43,2010-05-24 09:41,Rwanda,East Elizabethhaven,www.wayfair.com,19192,Y,payment failed
41f90acb-e6fa-4d78-b904-1216b25f0498,965467,Brittney Knight,12,refrigerator,Electronics,Credit,8,33.7,1976-12-27 02:05,Sao Tome and Principe,Stephanieburgh,www.aliexpress.com,71601,Y,card declined
3298c39f-bc96-4dee-9bc2-78255fcffa4a,806883,Michael Baxter,210,Sunscreen,Outdoors,Debit,1,141.3,2023-01-23 16:11,Bahamas,Mayton,www.alibaba.com,16930,N,network timeout
91cecd6b-a7cf-4221-abc3-f6761cd35a75,352151,Tina Smith,15,feminine products,Health & Personal Care,Credit,18,10.18,1975-04-03 07:30,Holy See (Vatican City State),Lake Davidshire,www.ebay.com,99599,Y,card declined
97712818-490a-41d4-82fc-af650fa0551c,553153,Jonathan Nash,1,Moisturizer,Beauty,Credit,10,44.52,1996-12-07 12:40,Namibia,East Alison,www.alibaba.com,37783,Y,insufficient funds
c7c52edc-f505-4bf0-ab14-313cf82954ac,168119,Joseph Walsh,64,Avengers: Endgame,Video & Blu-ray,Cash,9,47.48,2011-06-18 21:50,Palestinian Territory,Bennettland,www.overstock.com,20772,N,card declined
cd956023-10bc-4881-be44-173337843d77,970734,Pamela Meyers,75,Spider-Man (PS4),Video Games,Credit,11,138.65,1972-09-26 02:49,Uganda,Port Trevor,www.rakuten.com,36001,Y,payment failed
f22a00f8-3bf7-413f-ba10-19d92dd035b7,909769,Kelsey Morton,12,Pride and Prejudice,Books,Credit,14,9.26,1973-07-31 00:35,Guatemala,Tylerville,www.aliexpress.com,78996,N,payment failed
137665bd-ab71-4079-a900-6d8b5ad33945,237493,James Gonzalez,14,Exfoliator,Beauty,Debit,3,26.79,2014-01-28 23:45,Chile,Hebertshire,www.etsy.com,61448,Y,network timeout
df5f73d7-9c8d-4b93-b17b-f20cbd668ce0,313927,Randy Hall,12,Windows 11,Software,Debit,8,106.15,2023-09-09 20:07,Marshall Islands,Stevenmouth,www.bestbuy.com,11484,Y,insufficient funds
6d747dbf-2e15-4eb4-993f-47557d165bb2,723205,Marc Gomez,5,Concealer,Beauty,Debit,1,28.67,1990-04-02 12:16,Korea,Freyborough,www.shopify.com,68318,Y,insufficient funds
78251ba0-9489-40c8-a553-17899269ef24,178921,Jennifer Hall,170,Portable Water Filter,Outdoors,Debit,19,129.34,1976-05-06 06:54,United States of America,Hansenberg,www.etsy.com,91593,Y,card declined
f6fb1feb-19e3-4333-81cb-a9f771e1885c,662260,Michelle Brooks,81,Paper Clips,Office Products,Debit,11,151.99,1982-09-21 20:14,Comoros,Hollymouth,www.newegg.com,84442,Y,insufficient funds
4f719d43-ed4a-493b-bd02-6107f1df34d7,299298,Rodney Mosley,6,red plush throw pillow,Home & Garden,Debit,9,168.85,2005-11-10 22:24,Saint Pierre and Miquelon,Stevenschester,www.etsy.com,54155,N,payment failed
d41e1cea-cb7f-4038-b042-334d294a8e9a,340644,Tyler Weber,20,motrin,Health & Personal Care,Cash,5,150.59,1995-10-28 16:26,Cocos (Keeling) Islands,Lake Jamieberg,www.aliexpress.com,18679,N,payment failed
c360d912-17e5-4e8a-a924-fb35a1b4fc5b,638767,Brian Medina,7,big ben,Music & DVD,Debit,2,117.33,2020-01-09 11:19,Gabon,Karishire,www.newegg.com,21440,Y,payment failed
1147d216-fb02-4839-a8c4-de4842ebd1db,665013,Michelle Burton,45,Binders,Office Products,Cash,1,39.69,1980-05-30 14:43,Belize,South Gwendolynshire,www.target.com,80675,N,network timeout
8367c02e-797a-4e6c-beb5-9fe5e9af1f4a,837970,Brian Santos,6,oven,Electronics,Credit,10,24.7,2020-01-11 21:19,Montenegro,New Samantha,www.zappos.com,80187,Y,network timeout
1d379b3b-ce90-4093-b5ca-10c301686509,851857,James Howe,48,piano,Musical Instruments,Debit,19,57.15,1985-07-22 17:20,Saint Pierre and Miquelon,South Dawn,www.newegg.com,31867,Y,card declined
1573d16c-7886-43b9-b902-c9591e2b36ac,131890,Barbara Gonzales,20,Sleeping Bag,Outdoors,Credit,17,156.49,1987-10-17 09:09,Ukraine,West John,www.walmart.com,20356,Y,network timeout
39b0ed62-c91b-4ea9-b4c6-90454736c595,460189,Christopher Mccarty,30,Grand Theft Auto V,Video Games,Credit,5,196.14,1978-05-09 19:27,United Arab Emirates,Goodmouth,www.amazon.com,45024,Y,network timeout
5ad799d1-ee2e-4722-878d-83a5db9b2343,762464,Cheryl Hale,240,Portable Charger,Outdoors,Cash,11,60.62,1972-12-14 06:53,Ukraine,Erikafurt,www.zappos.com,99502,N,payment failed
972fd215-0b3e-413a-9d0f-e41ecb7149f7,973154,Shari Martinez,21,clean slate,Music & DVD,Debit,20,157.69,1977-12-13 20:29,Romania,Heatherside,www.aliexpress.com,41072,Y,insufficient funds
9c5239bf-79ee-4d6e-98ac-23129c622b3c,256144,Amy Mercado,8,scenic painting,Fine Art,Debit,12,87.94,1984-05-14 23:28,Falkland Islands (Malvinas),Port Suzannehaven,www.amazon.com,99815,Y,payment failed
7659f37f-78c2-4ea0-af55-24704a236d29,652834,Sean Mcdowell PhD,210,Sunscreen,Outdoors,Credit,17,51.29,1980-03-23 21:31,Congo,Thomasmouth,www.ebay.com,83762,Y,card declined
390b66c4-3fc8-46ad-92d0-4f7465060936,758821,Sheri Lawrence,15,dishwasher,Electronics,Debit,16,109.41,1978-01-03 11:11,Myanmar,South Jonathan,www.shopify.com,56260,Y,card declined
8eb1e46c-8308-44b8-873a-346116068477,450367,Carolyn Clark,10,Moby-Dick,Books,Cash,4,73.0,1996-10-05 12:46,Jersey,West Donaldside,www.shopify.com,31040,N,network timeout
f626d2ce-42d7-47e8-a5ea-5cc3c8a11909,459357,Yolanda Lynch,56,Baseball Bat,Toys & Games,Debit,1,48.81,1986-11-30 21:56,Saint Pierre and Miquelon,Lake Erikaberg,www.microcenter.com,75182,Y,network timeout
576ad042-9c48-4f87-b07f-8416a70ba7c0,957730,Kathryn Rodriguez,130,Binoculars,Outdoors,Cash,17,105.64,2010-03-07 01:07,Holy See (Vatican City State),Suzanneton,www.bestbuy.com,88861,Y,payment failed
b65eec18-926a-4bb9-b896-e803c977b91a,820331,Margaret Gardner,231,Pet Cleaning Wipes,Pet Supplies,Credit,12,148.43,1974-01-28 15:57,Bosnia and Herzegovina,Daviesfurt,www.rakuten.com,41860,N,card declined
c621bd62-fa9b-46bb-bf65-185d70d1e268,149304,Alexa Dominguez,110,Fishing Rod,Outdoors,Debit,17,2.76,2001-12-03 13:45,Japan,South Travis,www.shopify.com,19790,Y,payment failed
de1d1280-f787-47a7-9368-393b4ca4decd,900936,April Mata,34,Omega Seamaster,Watches,Debit,10,101.84,2015-01-04 14:50,Moldova,Jameschester,www.wayfair.com,10592,N,network timeout
96f4b3c3-cbbb-4d80-b182-a2904ea103bc,637904,John Wright,60,planter pots,Home & Garden,Debit,16,73.7,1974-06-24 02:58,Sierra Leone,East Ashlee,www.bestbuy.com,87650,Y,network timeout
e0887e21-cb29-4477-9033-ca9c30a299a2,333184,Angela Porter,168,Rangefinder,Toys & Games,Credit,18,3.32,1992-05-25 14:02,Algeria,North Nathan,www.wayfair.com,38758,Y,insufficient funds
c1e1eb8e-fa04-46ec-a69b-92677c7eb99a,824635,Ashley Howard,16,Mad Max: Fury Road,Video & Blu-ray,Credit,17,82.29,1997-08-28 00:46,Saint Kitts and Nevis,Michaelfurt,www.walmart.com,49799,N,network timeout
b42c6ce1-d47b-4e03-8cd9-759db2b0de7e,979534,Jonathan Case,132,Toys,Pet Supplies,Credit,12,132.21,2023-11-07 06:16,Qatar,Port Brandon,www.aliexpress.com,62141,Y,insufficient funds
988c0857-4e75-469c-a534-387cdca058a1,170888,Patricia Thompson,20,Sleeping Bag,Outdoors,Cash,3,137.81,1984-11-30 14:41,Wallis and Futuna,New Katherine,www.overstock.com,23105,Y,payment failed
87579208-d444-4be4-83a9-4ad0ad99d70d,663108,Shane Hill,140,Golf Glove,Toys & Games,Cash,20,141.85,1994-12-14 12:32,Myanmar,East Benjamin,www.target.com,73573,Y,insufficient funds
296d9f26-f137-4cd7-8ab9-aa0d76a1f73a,546249,Sean Lewis,28,sad poetry,Fine Art,Debit,5,111.29,1976-11-09 08:31,Slovakia (Slovak Republic),East Jamie,www.aliexpress.com,55334,Y,payment failed
f94d6f95-9c2f-44ad-ab10-bb97db0bf65b,245323,Gary Johnston,10,Camping Tent,Outdoors,Credit,17,176.38,2019-07-02 19:46,Ecuador,West Ronaldburgh,www.microcenter.com,40910,N,insufficient funds
e4b96aa6-3349-4948-9365-2bf29986d28d,648207,Alexander Gutierrez,60,Android,Software,Debit,9,63.16,2000-12-26 04:23,Jordan,Dawnville,www.zappos.com,77453,Y,insufficient funds
c712d7bc-c9b8-4f82-b810-9f5b104238c4,958261,Alexis Holden,8,guitar,Musical Instruments,Cash,3,122.8,1995-02-02 22:12,Albania,East Cherylmouth,www.rakuten.com,30190,Y,card declined
44fd6831-4ea4-4e84-9b67-c9c314e740f7,232308,Kurt Young,54,shovel,Home & Garden,Credit,19,126.65,1995-06-08 15:45,Ecuador,West Robertfurt,www.target.com,99972,Y,payment failed
b3768579-48ef-440f-8a93-1ccd4ee2235f,796002,Adrian Holder,32,intense poetry,Fine Art,Cash,19,76.85,2017-08-13 05:09,Saint Pierre and Miquelon,New Corey,www.alibaba.com,97414,Y,payment failed
6dfae232-4568-46f3-b335-344792faea8b,258654,Hunter Barry,143,Golf Bag,Sports,Cash,9,189.95,1988-01-06 19:59,Moldova,East Margaretstad,www.flipkart.com,68739,Y,network timeout
8fd29735-583a-4131-9c02-57ba80e86b47,112067,Allen Phillips,28,demons,Music & DVD,Cash,13,107.83,2021-03-21 18:19,Bulgaria,North Michaelberg,www.shopify.com,71522,Y,payment failed
535389ba-a071-4609-abc7-e24b117161e8,563069,David Gordon,30,white fuzzy blanket,Home & Garden,Credit,11,82.62,2004-06-10 02:28,Finland,Ryanshire,www.zappos.com,33261,Y,network timeout
a36fd9f8-43ca-4288-8353-92faf6b65485,694350,Danielle Miller,9,toaster,Electronics,Cash,20,64.11,1980-03-10 09:50,Colombia,Robertsonchester,www.wayfair.com,11436,Y,insufficient funds
2b3c0f80-a013-4f2c-bfff-46ed90372687,212960,Briana Martinez,16,flute,Musical Instruments,Cash,19,185.94,2003-03-21 02:02,Guinea,Randyberg,www.etsy.com,52632,N,payment failed
